#       x                y            Correxpect        Corryield
     0.412500         0.537500         0.058529         0.756379
     0.412500         0.562500         0.054983         0.717405
     0.412500         0.587500         0.051652         0.676060
     0.412500         0.612500         0.048522         0.633625
     0.412500         0.637500         0.045583         0.591285
     0.412500         0.662500         0.042821         0.550077
     0.412500         0.687500         0.040227         0.510847
     0.412500         0.712500         0.037789         0.474231
     0.412500         0.737500         0.035500         0.440637
     0.412500         0.762500         0.033349         0.410255
     0.412500         0.787500         0.031328         0.383066
     0.412500         0.812500         0.029430         0.358878
     0.412500         0.837500         0.027647         0.337359
     0.412500         0.862500         0.025972         0.318080
     0.412500         0.887500         0.024399         0.300567
     0.412500         0.912500         0.022920         0.284344
     0.412500         0.937500         0.021532         0.268976
     0.412500         0.962500         0.020227         0.254104
     0.412500         0.987500         0.019002         0.239478
     0.437500         0.012500         0.027647         0.296020
     0.437500         0.037500         0.029430         0.319807
     0.437500         0.062500         0.031328         0.349506
     0.437500         0.087500         0.033349         0.384834
     0.437500         0.112500         0.035500         0.425194
     0.437500         0.137500         0.037789         0.469709
     0.437500         0.162500         0.040227         0.517261
     0.437500         0.187500         0.042821         0.566545
     0.437500         0.212500         0.045583         0.616129
     0.437500         0.237500         0.048522         0.664527
     0.437500         0.262500         0.051652         0.710261
     0.437500         0.287500         0.054983         0.751932
     0.437500         0.312500         0.058529         0.788284
     0.437500         0.337500         0.062304         0.818253
     0.437500         0.362500         0.066322         0.841013
     0.437500         0.387500         0.070600         0.856004
     0.437500         0.412500         0.075153         0.862951
     0.437500         0.437500         0.080000         0.861863
     0.437500         0.462500         0.075153         0.853020
     0.437500         0.487500         0.070600         0.836951
     0.437500         0.512500         0.066322         0.814395
     0.437500         0.537500         0.062304         0.786260
     0.437500         0.562500         0.058529         0.753568
     0.437500         0.587500         0.054983         0.717405
     0.437500         0.612500         0.051652         0.678871
     0.437500         0.637500         0.048522         0.639024
     0.437500         0.662500         0.045583         0.598843
     0.437500         0.687500         0.042821         0.559188
     0.437500         0.712500         0.040227         0.520779
     0.437500         0.737500         0.037789         0.484173
     0.437500         0.762500         0.035500         0.449766
     0.437500         0.787500         0.033349         0.417796
     0.437500         0.812500         0.031328         0.388355
     0.437500         0.837500         0.029430         0.361412
     0.437500         0.862500         0.027647         0.336843
     0.437500         0.887500         0.025972         0.314455
     0.437500         0.912500         0.024399         0.294021
     0.437500         0.937500         0.022920         0.275309
     0.437500         0.962500         0.021532         0.258103
     0.437500         0.987500         0.020227         0.242226
     0.462500         0.012500         0.025972         0.276475
     0.462500         0.037500         0.027647         0.298510
     0.462500         0.062500         0.029430         0.325916
     0.462500         0.087500         0.031328         0.358494
     0.462500         0.112500         0.033349         0.395791
     0.462500         0.137500         0.035500         0.437120
     0.462500         0.162500         0.037789         0.481587
     0.462500         0.187500         0.040227         0.528134
     0.462500         0.212500         0.042821         0.575580
     0.462500         0.237500         0.045583         0.622675
     0.462500         0.262500         0.048522         0.668152
     0.462500         0.287500         0.051652         0.710777
     0.462500         0.312500         0.054983         0.749399
     0.462500         0.337500         0.058529         0.782996
     0.462500         0.362500         0.062304         0.810712
     0.462500         0.387500         0.066322         0.831884
     0.462500         0.412500         0.070600         0.846062
     0.462500         0.437500         0.075153         0.853020
     0.462500         0.462500         0.080000         0.852751
     0.462500         0.487500         0.075153         0.845463
     0.462500         0.512500         0.070600         0.831552
     0.462500         0.537500         0.066322         0.811585
     0.462500         0.562500         0.062304         0.786260
     0.462500         0.587500         0.058529         0.756379
     0.462500         0.612500         0.054983         0.722804
     0.462500         0.637500         0.051652         0.686428
     0.462500         0.662500         0.048522         0.648135
     0.462500         0.687500         0.045583         0.608774
     0.462500         0.712500         0.042821         0.569130
     0.462500         0.737500         0.040227         0.529907
     0.462500         0.762500         0.037789         0.491714
     0.462500         0.787500         0.035500         0.455055
     0.462500         0.812500         0.033349         0.420330
     0.462500         0.837500         0.031328         0.387839
     0.462500         0.862500         0.029430         0.357787
     0.462500         0.887500         0.027647         0.330297
     0.462500         0.912500         0.025972         0.305420
     0.462500         0.937500         0.024399         0.283149
     0.462500         0.962500         0.022920         0.263431
     0.462500         0.987500         0.021532         0.246177
     0.487500         0.012500         0.024399         0.262235
     0.487500         0.037500         0.025972         0.282584
     0.487500         0.062500         0.027647         0.307498
     0.487500         0.087500         0.029430         0.336874
     0.487500         0.112500         0.031328         0.370420
     0.487500         0.137500         0.033349         0.407669
     0.487500         0.162500         0.035500         0.447993
     0.487500         0.187500         0.037789         0.490622
     0.487500         0.212500         0.040227         0.534680
     0.487500         0.237500         0.042821         0.579205
     0.487500         0.262500         0.045583         0.623191
     0.487500         0.287500         0.048522         0.665618
     0.487500         0.312500         0.051652         0.705488
     0.487500         0.337500         0.054983         0.741857
     0.487500         0.362500         0.058529         0.773867
     0.487500         0.387500         0.062304         0.800770
     0.487500         0.412500         0.066322         0.821953
     0.487500         0.437500         0.070600         0.836951
     0.487500         0.462500         0.075153         0.845463
     0.487500         0.487500         0.080000         0.847353
     0.487500         0.512500         0.075153         0.842652
     0.487500         0.537500         0.070600         0.831552
     0.487500         0.562500         0.066322         0.814395
     0.487500         0.587500         0.062304         0.791659
     0.487500         0.612500         0.058529         0.763936
     0.487500         0.637500         0.054983         0.731916
     0.487500         0.662500         0.051652         0.696359
     0.487500         0.687500         0.048522         0.658077
     0.487500         0.712500         0.045583         0.617903
     0.487500         0.737500         0.042821         0.576671
     0.487500         0.762500         0.040227         0.535196
     0.487500         0.787500         0.037789         0.494248
     0.487500         0.812500         0.035500         0.454539
     0.487500         0.837500         0.033349         0.416705
     0.487500         0.862500         0.031328         0.381293
     0.487500         0.887500         0.029430         0.348752
     0.487500         0.912500         0.027647         0.319424
     0.487500         0.937500         0.025972         0.293542
     0.487500         0.962500         0.024399         0.271223
     0.487500         0.987500         0.022920         0.252474
     0.512500         0.012500         0.022920         0.252474
     0.512500         0.037500         0.024399         0.271223
     0.512500         0.062500         0.025972         0.293542
     0.512500         0.087500         0.027647         0.319424
     0.512500         0.112500         0.029430         0.348752
     0.512500         0.137500         0.031328         0.381293
     0.512500         0.162500         0.033349         0.416705
     0.512500         0.187500         0.035500         0.454539
     0.512500         0.212500         0.037789         0.494248
     0.512500         0.237500         0.040227         0.535196
     0.512500         0.262500         0.042821         0.576671
     0.512500         0.287500         0.045583         0.617903
     0.512500         0.312500         0.048522         0.658077
     0.512500         0.337500         0.051652         0.696359
     0.512500         0.362500         0.054983         0.731916
     0.512500         0.387500         0.058529         0.763936
     0.512500         0.412500         0.062304         0.791659
     0.512500         0.437500         0.066322         0.814395
     0.512500         0.462500         0.070600         0.831552
     0.512500         0.487500         0.075153         0.842652
     0.512500         0.512500         0.080000         0.847353
     0.512500         0.537500         0.075153         0.845463
     0.512500         0.562500         0.070600         0.836951
     0.512500         0.587500         0.066322         0.821953
     0.512500         0.612500         0.062304         0.800770
     0.512500         0.637500         0.058529         0.773867
     0.512500         0.662500         0.054983         0.741857
     0.512500         0.687500         0.051652         0.705488
     0.512500         0.712500         0.048522         0.665618
     0.512500         0.737500         0.045583         0.623191
     0.512500         0.762500         0.042821         0.579205
     0.512500         0.787500         0.040227         0.534680
     0.512500         0.812500         0.037789         0.490622
     0.512500         0.837500         0.035500         0.447993
     0.512500         0.862500         0.033349         0.407669
     0.512500         0.887500         0.031328         0.370420
     0.512500         0.912500         0.029430         0.336874
     0.512500         0.937500         0.027647         0.307498
     0.512500         0.962500         0.025972         0.282584
     0.512500         0.987500         0.024399         0.262235
     0.537500         0.012500         0.021532         0.246177
     0.537500         0.037500         0.022920         0.263431
     0.537500         0.062500         0.024399         0.283149
     0.537500         0.087500         0.025972         0.305420
     0.537500         0.112500         0.027647         0.330297
     0.537500         0.137500         0.029430         0.357787
     0.537500         0.162500         0.031328         0.387839
     0.537500         0.187500         0.033349         0.420330
     0.537500         0.212500         0.035500         0.455055
     0.537500         0.237500         0.037789         0.491714
     0.537500         0.262500         0.040227         0.529907
     0.537500         0.287500         0.042821         0.569130
     0.537500         0.312500         0.045583         0.608774
     0.537500         0.337500         0.048522         0.648135
     0.537500         0.362500         0.051652         0.686428
     0.537500         0.387500         0.054983         0.722804
     0.537500         0.412500         0.058529         0.756379
     0.537500         0.437500         0.062304         0.786260
     0.537500         0.462500         0.066322         0.811585
     0.537500         0.487500         0.070600         0.831552
     0.537500         0.512500         0.075153         0.845463
     0.537500         0.537500         0.080000         0.852751
     0.537500         0.562500         0.075153         0.853020
     0.537500         0.587500         0.070600         0.846062
     0.537500         0.612500         0.066322         0.831884
     0.537500         0.637500         0.062304         0.810712
     0.537500         0.662500         0.058529         0.782996
     0.537500         0.687500         0.054983         0.749399
     0.537500         0.712500         0.051652         0.710777
     0.537500         0.737500         0.048522         0.668152
     0.537500         0.762500         0.045583         0.622675
     0.537500         0.787500         0.042821         0.575580
     0.537500         0.812500         0.040227         0.528134
     0.537500         0.837500         0.037789         0.481587
     0.537500         0.862500         0.035500         0.437120
     0.537500         0.887500         0.033349         0.395791
     0.537500         0.912500         0.031328         0.358494
     0.537500         0.937500         0.029430         0.325916
     0.537500         0.962500         0.027647         0.298510
     0.537500         0.987500         0.025972         0.276475
     0.562500         0.012500         0.020227         0.242226
     0.562500         0.037500         0.021532         0.258103
     0.562500         0.062500         0.022920         0.275309
     0.562500         0.087500         0.024399         0.294021
     0.562500         0.112500         0.025972         0.314455
     0.562500         0.137500         0.027647         0.336843
     0.562500         0.162500         0.029430         0.361412
     0.562500         0.187500         0.031328         0.388355
     0.562500         0.212500         0.033349         0.417796
     0.562500         0.237500         0.035500         0.449766
     0.562500         0.262500         0.037789         0.484173
     0.562500         0.287500         0.040227         0.520779
     0.562500         0.312500         0.042821         0.559188
     0.562500         0.337500         0.045583         0.598843
     0.562500         0.362500         0.048522         0.639024
     0.562500         0.387500         0.051652         0.678871
     0.562500         0.412500         0.054983         0.717405
     0.562500         0.437500         0.058529         0.753568
     0.562500         0.462500         0.062304         0.786260
     0.562500         0.487500         0.066322         0.814395
     0.562500         0.512500         0.070600         0.836951
     0.562500         0.537500         0.075153         0.853020
     0.562500         0.562500         0.080000         0.861863
     0.562500         0.587500         0.075153         0.862951
     0.562500         0.612500         0.070600         0.856004
     0.562500         0.637500         0.066322         0.841013
     0.562500         0.662500         0.062304         0.818253
     0.562500         0.687500         0.058529         0.788284
     0.562500         0.712500         0.054983         0.751932
     0.562500         0.737500         0.051652         0.710261
     0.562500         0.762500         0.048522         0.664527
     0.562500         0.787500         0.045583         0.616129
     0.562500         0.812500         0.042821         0.566545
     0.562500         0.837500         0.040227         0.517261
     0.562500         0.862500         0.037789         0.469709
     0.562500         0.887500         0.035500         0.425194
     0.562500         0.912500         0.033349         0.384834
     0.562500         0.937500         0.031328         0.349506
     0.562500         0.962500         0.029430         0.319807
     0.562500         0.987500         0.027647         0.296020
     0.587500         0.012500         0.019002         0.239478
     0.587500         0.037500         0.020227         0.254104
     0.587500         0.062500         0.021532         0.268976
     0.587500         0.087500         0.022920         0.284344
     0.587500         0.112500         0.024399         0.300567
     0.587500         0.137500         0.025972         0.318080
     0.587500         0.162500         0.027647         0.337359
     0.587500         0.187500         0.029430         0.358878
     0.587500         0.212500         0.031328         0.383066
     0.587500         0.237500         0.033349         0.410255
     0.587500         0.262500         0.035500         0.440637
     0.587500         0.287500         0.037789         0.474231
     0.587500         0.312500         0.040227         0.510847
     0.587500         0.337500         0.042821         0.550077
     0.587500         0.362500         0.045583         0.591285
     0.587500         0.387500         0.048522         0.633625
     0.587500         0.412500         0.051652         0.676060
     0.587500         0.437500         0.054983         0.717405
     0.587500         0.462500         0.058529         0.756379
     0.587500         0.487500         0.062304         0.791659
     0.587500         0.512500         0.066322         0.821953
     0.587500         0.537500         0.070600         0.846062
     0.587500         0.562500         0.075153         0.862951
     0.587500         0.587500         0.080000         0.871805
     0.587500         0.612500         0.075153         0.872080
     0.587500         0.637500         0.070600         0.863545
     0.587500         0.662500         0.066322         0.846301
     0.587500         0.687500         0.062304         0.820787
     0.587500         0.712500         0.058529         0.787768
     0.587500         0.737500         0.054983         0.748307
     0.587500         0.762500         0.051652         0.703715
     0.587500         0.787500         0.048522         0.655492
     0.587500         0.812500         0.045583         0.605257
     0.587500         0.837500         0.042821         0.554667
     0.587500         0.862500         0.040227         0.505335
     0.587500         0.887500         0.037789         0.458752
     0.587500         0.912500         0.035500         0.416206
     0.587500         0.937500         0.033349         0.378724
     0.587500         0.962500         0.031328         0.347016
     0.587500         0.987500         0.029430         0.321441
     0.612500         0.012500         0.017850         0.236842
     0.612500         0.037500         0.019002         0.250350
     0.612500         0.062500         0.020227         0.263139
     0.612500         0.087500         0.021532         0.275522
     0.612500         0.112500         0.022920         0.287969
     0.612500         0.137500         0.024399         0.301083
     0.612500         0.162500         0.025972         0.315546
     0.612500         0.187500         0.027647         0.332070
     0.612500         0.212500         0.029430         0.351337
     0.612500         0.237500         0.031328         0.373938
     0.612500         0.262500         0.033349         0.400313
     0.612500         0.287500         0.035500         0.430706
     0.612500         0.312500         0.037789         0.465119
     0.612500         0.337500         0.040227         0.503290
     0.612500         0.362500         0.042821         0.544678
     0.612500         0.387500         0.045583         0.588475
     0.612500         0.412500         0.048522         0.633625
     0.612500         0.437500         0.051652         0.678871
     0.612500         0.462500         0.054983         0.722804
     0.612500         0.487500         0.058529         0.763936
     0.612500         0.512500         0.062304         0.800770
     0.612500         0.537500         0.066322         0.831884
     0.612500         0.562500         0.070600         0.856004
     0.612500         0.587500         0.075153         0.872080
     0.612500         0.612500         0.080000         0.879346
     0.612500         0.637500         0.075153         0.877369
     0.612500         0.662500         0.070600         0.866079
     0.612500         0.687500         0.066322         0.845785
     0.612500         0.712500         0.062304         0.817162
     0.612500         0.737500         0.058529         0.781222
     0.612500         0.762500         0.054983         0.739272
     0.612500         0.787500         0.051652         0.692842
     0.612500         0.812500         0.048522         0.643614
     0.612500         0.837500         0.045583         0.593331
     0.612500         0.862500         0.042821         0.543709
     0.612500         0.887500         0.040227         0.496347
     0.612500         0.912500         0.037789         0.452642
     0.612500         0.937500         0.035500         0.413716
     0.612500         0.962500         0.033349         0.380358
     0.612500         0.987500         0.031328         0.352986
     0.637500         0.012500         0.016769         0.233356
     0.637500         0.037500         0.017850         0.245877
     0.637500         0.062500         0.019002         0.256896
     0.637500         0.087500         0.020227         0.266765
     0.637500         0.112500         0.021532         0.276038
     0.637500         0.137500         0.022920         0.285436
     0.637500         0.162500         0.024399         0.295795
     0.637500         0.187500         0.025972         0.308005
     0.637500         0.212500         0.027647         0.322942
     0.637500         0.237500         0.029430         0.341395
     0.637500         0.262500         0.031328         0.364006
     0.637500         0.287500         0.033349         0.391201
     0.637500         0.312500         0.035500         0.423149
     0.637500         0.337500         0.037789         0.459721
     0.637500         0.362500         0.040227         0.500479
     0.637500         0.387500         0.042821         0.544678
     0.637500         0.412500         0.045583         0.591285
     0.637500         0.437500         0.048522         0.639024
     0.637500         0.462500         0.051652         0.686428
     0.637500         0.487500         0.054983         0.731916
     0.637500         0.512500         0.058529         0.773867
     0.637500         0.537500         0.062304         0.810712
     0.637500         0.562500         0.066322         0.841013
     0.637500         0.587500         0.070600         0.863545
     0.637500         0.612500         0.075153         0.877369
     0.637500         0.637500         0.080000         0.881880
     0.637500         0.662500         0.075153         0.876853
     0.637500         0.687500         0.070600         0.862454
     0.637500         0.712500         0.066322         0.839239
     0.637500         0.737500         0.062304         0.808127
     0.637500         0.762500         0.058529         0.770350
     0.637500         0.787500         0.054983         0.727394
     0.637500         0.812500         0.051652         0.680916
     0.637500         0.837500         0.048522         0.632656
     0.637500         0.862500         0.045583         0.584343
     0.637500         0.887500         0.042821         0.537600
     0.637500         0.912500         0.040227         0.493857
     0.637500         0.937500         0.037789         0.454276
     0.637500         0.962500         0.035500         0.419686
     0.637500         0.987500         0.033349         0.390540
     0.662500         0.012500         0.015753         0.228241
     0.662500         0.037500         0.016769         0.239903
     0.662500         0.062500         0.017850         0.249503
     0.662500         0.087500         0.019002         0.257412
     0.662500         0.112500         0.020227         0.264231
     0.662500         0.137500         0.021532         0.270749
     0.662500         0.162500         0.022920         0.277895
     0.662500         0.187500         0.024399         0.286666
     0.662500         0.212500         0.025972         0.298063
     0.662500         0.237500         0.027647         0.313010
     0.662500         0.262500         0.029430         0.332284
     0.662500         0.287500         0.031328         0.356449
     0.662500         0.312500         0.033349         0.385803
     0.662500         0.337500         0.035500         0.420338
     0.662500         0.362500         0.037789         0.459721
     0.662500         0.387500         0.040227         0.503290
     0.662500         0.412500         0.042821         0.550077
     0.662500         0.437500         0.045583         0.598843
     0.662500         0.462500         0.048522         0.648135
     0.662500         0.487500         0.051652         0.696359
     0.662500         0.512500         0.054983         0.741857
     0.662500         0.537500         0.058529         0.782996
     0.662500         0.562500         0.062304         0.818253
     0.662500         0.587500         0.066322         0.846301
     0.662500         0.612500         0.070600         0.866079
     0.662500         0.637500         0.075153         0.876853
     0.662500         0.662500         0.080000         0.878255
     0.662500         0.687500         0.075153         0.870307
     0.662500         0.712500         0.070600         0.853419
     0.662500         0.737500         0.066322         0.828367
     0.662500         0.762500         0.062304         0.796249
     0.662500         0.787500         0.058529         0.758424
     0.662500         0.812500         0.054983         0.716436
     0.662500         0.837500         0.051652         0.671928
     0.662500         0.862500         0.048522         0.626547
     0.662500         0.887500         0.045583         0.581853
     0.662500         0.912500         0.042821         0.539234
     0.662500         0.937500         0.040227         0.499827
     0.662500         0.962500         0.037789         0.464458
     0.662500         0.987500         0.035500         0.433598
     0.687500         0.012500         0.014799         0.220943
     0.687500         0.037500         0.015753         0.231866
     0.687500         0.062500         0.016769         0.240418
     0.687500         0.087500         0.017850         0.246969
     0.687500         0.112500         0.019002         0.252124
     0.687500         0.137500         0.020227         0.256690
     0.687500         0.162500         0.021532         0.261620
     0.687500         0.187500         0.022920         0.267953
     0.687500         0.212500         0.024399         0.276735
     0.687500         0.237500         0.025972         0.288952
     0.687500         0.262500         0.027647         0.305453
     0.687500         0.287500         0.029430         0.326885
     0.687500         0.312500         0.031328         0.353638
     0.687500         0.337500         0.033349         0.385803
     0.687500         0.362500         0.035500         0.423149
     0.687500         0.387500         0.037789         0.465119
     0.687500         0.412500         0.040227         0.510847
     0.687500         0.437500         0.042821         0.559188
     0.687500         0.462500         0.045583         0.608774
     0.687500         0.487500         0.048522         0.658077
     0.687500         0.512500         0.051652         0.705488
     0.687500         0.537500         0.054983         0.749399
     0.687500         0.562500         0.058529         0.788284
     0.687500         0.587500         0.062304         0.820787
     0.687500         0.612500         0.066322         0.845785
     0.687500         0.637500         0.070600         0.862454
     0.687500         0.662500         0.075153         0.870307
     0.687500         0.687500         0.080000         0.869219
     0.687500         0.712500         0.075153         0.859434
     0.687500         0.737500         0.070600         0.841541
     0.687500         0.762500         0.066322         0.816441
     0.687500         0.787500         0.062304         0.785291
     0.687500         0.812500         0.058529         0.749436
     0.687500         0.837500         0.054983         0.710327
     0.687500         0.862500         0.051652         0.669438
     0.687500         0.887500         0.048522         0.628181
     0.687500         0.912500         0.045583         0.587822
     0.687500         0.937500         0.042821         0.549415
     0.687500         0.962500         0.040227         0.513739
     0.687500         0.987500         0.037789         0.481260
     0.712500         0.012500         0.013902         0.211165
     0.712500         0.037500         0.014799         0.221459
     0.712500         0.062500         0.015753         0.229332
     0.712500         0.087500         0.016769         0.235130
     0.712500         0.112500         0.017850         0.239428
     0.712500         0.137500         0.019002         0.242995
     0.712500         0.162500         0.020227         0.246748
     0.712500         0.187500         0.021532         0.251689
     0.712500         0.212500         0.022920         0.258841
     0.712500         0.237500         0.024399         0.269177
     0.712500         0.262500         0.025972         0.283553
     0.712500         0.287500         0.027647         0.302642
     0.712500         0.312500         0.029430         0.326885
     0.712500         0.337500         0.031328         0.356449
     0.712500         0.362500         0.033349         0.391201
     0.712500         0.387500         0.035500         0.430706
     0.712500         0.412500         0.037789         0.474231
     0.712500         0.437500         0.040227         0.520779
     0.712500         0.462500         0.042821         0.569130
     0.712500         0.487500         0.045583         0.617903
     0.712500         0.512500         0.048522         0.665618
     0.712500         0.537500         0.051652         0.710777
     0.712500         0.562500         0.054983         0.751932
     0.712500         0.587500         0.058529         0.787768
     0.712500         0.612500         0.062304         0.817162
     0.712500         0.637500         0.066322         0.839239
     0.712500         0.662500         0.070600         0.853419
     0.712500         0.687500         0.075153         0.859434
     0.712500         0.712500         0.080000         0.857341
     0.712500         0.737500         0.075153         0.847508
     0.712500         0.762500         0.070600         0.830583
     0.712500         0.787500         0.066322         0.807453
     0.712500         0.812500         0.062304         0.779182
     0.712500         0.837500         0.058529         0.746946
     0.712500         0.862500         0.054983         0.711961
     0.712500         0.887500         0.051652         0.675408
     0.712500         0.912500         0.048522         0.638362
     0.712500         0.937500         0.045583         0.601735
     0.712500         0.962500         0.042821         0.566218
     0.712500         0.987500         0.040227         0.532251
     0.737500         0.012500         0.013060         0.198871
     0.737500         0.037500         0.013902         0.208632
     0.737500         0.062500         0.014799         0.216171
     0.737500         0.087500         0.015753         0.221791
     0.737500         0.112500         0.016769         0.226001
     0.737500         0.137500         0.017850         0.229486
     0.737500         0.162500         0.019002         0.233064
     0.737500         0.187500         0.020227         0.237636
     0.737500         0.212500         0.021532         0.244132
     0.737500         0.237500         0.022920         0.253442
     0.737500         0.262500         0.024399         0.266367
     0.737500         0.287500         0.025972         0.283553
     0.737500         0.312500         0.027647         0.305453
     0.737500         0.337500         0.029430         0.332284
     0.737500         0.362500         0.031328         0.364006
     0.737500         0.387500         0.033349         0.400313
     0.737500         0.412500         0.035500         0.440637
     0.737500         0.437500         0.037789         0.484173
     0.737500         0.462500         0.040227         0.529907
     0.737500         0.487500         0.042821         0.576671
     0.737500         0.512500         0.045583         0.623191
     0.737500         0.537500         0.048522         0.668152
     0.737500         0.562500         0.051652         0.710261
     0.737500         0.587500         0.054983         0.748307
     0.737500         0.612500         0.058529         0.781222
     0.737500         0.637500         0.062304         0.808127
     0.737500         0.662500         0.066322         0.828367
     0.737500         0.687500         0.070600         0.841541
     0.737500         0.712500         0.075153         0.847508
     0.737500         0.737500         0.080000         0.846384
     0.737500         0.762500         0.075153         0.838520
     0.737500         0.787500         0.070600         0.824474
     0.737500         0.812500         0.066322         0.804963
     0.737500         0.837500         0.062304         0.780816
     0.737500         0.862500         0.058529         0.752915
     0.737500         0.887500         0.054983         0.722143
     0.737500         0.912500         0.051652         0.689320
     0.737500         0.937500         0.048522         0.655165
     0.737500         0.962500         0.045583         0.620246
     0.737500         0.987500         0.042821         0.584959
     0.762500         0.012500         0.012268         0.184273
     0.762500         0.037500         0.013060         0.193583
     0.762500         0.062500         0.013902         0.201091
     0.762500         0.087500         0.014799         0.207042
     0.762500         0.112500         0.015753         0.211849
     0.762500         0.137500         0.016769         0.216070
     0.762500         0.162500         0.017850         0.220374
     0.762500         0.187500         0.019002         0.225506
     0.762500         0.212500         0.020227         0.232238
     0.762500         0.237500         0.021532         0.241321
     0.762500         0.262500         0.022920         0.253442
     0.762500         0.287500         0.024399         0.269177
     0.762500         0.312500         0.025972         0.288952
     0.762500         0.337500         0.027647         0.313010
     0.762500         0.362500         0.029430         0.341395
     0.762500         0.387500         0.031328         0.373938
     0.762500         0.412500         0.033349         0.410255
     0.762500         0.437500         0.035500         0.449766
     0.762500         0.462500         0.037789         0.491714
     0.762500         0.487500         0.040227         0.535196
     0.762500         0.512500         0.042821         0.579205
     0.762500         0.537500         0.045583         0.622675
     0.762500         0.562500         0.048522         0.664527
     0.762500         0.587500         0.051652         0.703715
     0.762500         0.612500         0.054983         0.739272
     0.762500         0.637500         0.058529         0.770350
     0.762500         0.662500         0.062304         0.796249
     0.762500         0.687500         0.066322         0.816441
     0.762500         0.712500         0.070600         0.830583
     0.762500         0.737500         0.075153         0.838520
     0.762500         0.762500         0.080000         0.840274
     0.762500         0.787500         0.075153         0.836030
     0.762500         0.812500         0.070600         0.826108
     0.762500         0.837500         0.066322         0.810932
     0.762500         0.862500         0.062304         0.790997
     0.762500         0.887500         0.058529         0.766828
     0.762500         0.912500         0.054983         0.738945
     0.762500         0.937500         0.051652         0.707832
     0.762500         0.962500         0.048522         0.673906
     0.762500         0.987500         0.045583         0.637502
     0.787500         0.012500         0.011525         0.167807
     0.787500         0.037500         0.012268         0.176732
     0.787500         0.062500         0.013060         0.184454
     0.787500         0.087500         0.013902         0.191149
     0.787500         0.112500         0.014799         0.197110
     0.787500         0.137500         0.015753         0.202738
     0.787500         0.162500         0.016769         0.208513
     0.787500         0.187500         0.017850         0.214976
     0.787500         0.212500         0.019002         0.222695
     0.787500         0.237500         0.020227         0.232238
     0.787500         0.262500         0.021532         0.244132
     0.787500         0.287500         0.022920         0.258841
     0.787500         0.312500         0.024399         0.276735
     0.787500         0.337500         0.025972         0.298063
     0.787500         0.362500         0.027647         0.322942
     0.787500         0.387500         0.029430         0.351337
     0.787500         0.412500         0.031328         0.383066
     0.787500         0.437500         0.033349         0.417796
     0.787500         0.462500         0.035500         0.455055
     0.787500         0.487500         0.037789         0.494248
     0.787500         0.512500         0.040227         0.534680
     0.787500         0.537500         0.042821         0.575580
     0.787500         0.562500         0.045583         0.616129
     0.787500         0.587500         0.048522         0.655492
     0.787500         0.612500         0.051652         0.692842
     0.787500         0.637500         0.054983         0.727394
     0.787500         0.662500         0.058529         0.758424
     0.787500         0.687500         0.062304         0.785291
     0.787500         0.712500         0.066322         0.807453
     0.787500         0.737500         0.070600         0.824474
     0.787500         0.762500         0.075153         0.836030
     0.787500         0.787500         0.080000         0.841908
     0.787500         0.812500         0.075153         0.842000
     0.787500         0.837500         0.070600         0.836289
     0.787500         0.862500         0.066322         0.824845
     0.787500         0.887500         0.062304         0.807800
     0.787500         0.912500         0.058529         0.785339
     0.787500         0.937500         0.054983         0.757687
     0.787500         0.962500         0.051652         0.725087
     0.787500         0.987500         0.048522         0.687802
     0.812500         0.012500         0.010827         0.150090
     0.812500         0.037500         0.011525         0.158678
     0.812500         0.062500         0.012268         0.166790
     0.812500         0.087500         0.013060         0.174522
     0.812500         0.112500         0.013902         0.182037
     0.812500         0.137500         0.014799         0.189553
     0.812500         0.162500         0.015753         0.197339
     0.812500         0.187500         0.016769         0.205702
     0.812500         0.212500         0.017850         0.214976
     0.812500         0.237500         0.019002         0.225506
     0.812500         0.262500         0.020227         0.237636
     0.812500         0.287500         0.021532         0.251689
     0.812500         0.312500         0.022920         0.267953
     0.812500         0.337500         0.024399         0.286666
     0.812500         0.362500         0.025972         0.308005
     0.812500         0.387500         0.027647         0.332070
     0.812500         0.412500         0.029430         0.358878
     0.812500         0.437500         0.031328         0.388355
     0.812500         0.462500         0.033349         0.420330
     0.812500         0.487500         0.035500         0.454539
     0.812500         0.512500         0.037789         0.490622
     0.812500         0.537500         0.040227         0.528134
     0.812500         0.562500         0.042821         0.566545
     0.812500         0.587500         0.045583         0.605257
     0.812500         0.612500         0.048522         0.643614
     0.812500         0.637500         0.051652         0.680916
     0.812500         0.662500         0.054983         0.716436
     0.812500         0.687500         0.058529         0.749436
     0.812500         0.712500         0.062304         0.779182
     0.812500         0.737500         0.066322         0.804963
     0.812500         0.762500         0.070600         0.826108
     0.812500         0.787500         0.075153         0.842000
     0.812500         0.812500         0.080000         0.852090
     0.812500         0.837500         0.075153         0.855912
     0.812500         0.862500         0.070600         0.853092
     0.812500         0.887500         0.066322         0.843356
     0.812500         0.912500         0.062304         0.826541
     0.812500         0.937500         0.058529         0.802595
     0.812500         0.962500         0.054983         0.771582
     0.812500         0.987500         0.051652         0.733680
     0.837500         0.012500         0.010171         0.131862
     0.837500         0.037500         0.010827         0.140148
     0.837500         0.062500         0.011525         0.148747
     0.837500         0.087500         0.012268         0.157678
     0.837500         0.112500         0.013060         0.166965
     0.837500         0.137500         0.013902         0.176638
