#       x                y            Correxpect        Corryield
     0.825000         0.475000         0.000158        -0.000181
     0.825000         0.525000         0.000274        -0.000065
     0.825000         0.575000         0.000475         0.000373
     0.825000         0.625000         0.000824         0.001157
     0.825000         0.675000         0.001428         0.002189
     0.825000         0.725000         0.002476         0.003256
     0.825000         0.775000         0.004291         0.004089
     0.825000         0.825000         0.007438         0.004446
     0.825000         0.875000         0.004291         0.004207
     0.825000         0.925000         0.002476         0.003424
     0.825000         0.975000         0.001428         0.002306
     0.825000         1.025000         0.000824         0.001154
     0.825000         1.075000         0.000475         0.000250
     0.825000         1.125000         0.000274        -0.000237
     0.825000         1.175000         0.000158        -0.000300
     0.825000         1.225000         0.000091        -0.000080
     0.825000         1.275000         0.000053         0.000212
     0.825000         1.325000         0.000030         0.000386
     0.825000         1.375000         0.000018         0.000353
     0.825000         1.425000         0.000010         0.000147
     0.825000         1.475000         0.000006        -0.000110
     0.825000         1.525000         0.000003        -0.000281
     0.825000         1.575000         0.000002        -0.000282
     0.825000         1.625000         0.000001        -0.000128
     0.825000         1.675000         0.000001         0.000089
     0.825000         1.725000         0.000000         0.000246
     0.825000         1.775000         0.000000         0.000262
     0.825000         1.825000         0.000000         0.000131
     0.825000         1.875000         0.000000        -0.000068
     0.825000         1.925000         0.000000        -0.000226
     0.825000         1.975000         0.000000        -0.000255
     0.875000         0.025000         0.000001         0.000115
     0.875000         0.075000         0.000001         0.000081
     0.875000         0.125000         0.000002        -0.000018
     0.875000         0.175000         0.000003        -0.000113
     0.875000         0.225000         0.000006        -0.000128
     0.875000         0.275000         0.000010        -0.000039
     0.875000         0.325000         0.000018         0.000110
     0.875000         0.375000         0.000030         0.000226
     0.875000         0.425000         0.000053         0.000224
     0.875000         0.475000         0.000091         0.000092
     0.875000         0.525000         0.000158        -0.000070
     0.875000         0.575000         0.000274        -0.000080
     0.875000         0.625000         0.000475         0.000244
     0.875000         0.675000         0.000824         0.000991
     0.875000         0.725000         0.001428         0.002081
     0.875000         0.775000         0.002476         0.003266
     0.875000         0.825000         0.004291         0.004207
     0.875000         0.875000         0.007438         0.004603
     0.875000         0.925000         0.004291         0.004314
     0.875000         0.975000         0.002476         0.003419
     0.875000         1.025000         0.001428         0.002194
     0.875000         1.075000         0.000824         0.001000
     0.875000         1.125000         0.000475         0.000142
     0.875000         1.175000         0.000274        -0.000237
     0.875000         1.225000         0.000158        -0.000192
     0.875000         1.275000         0.000091         0.000074
     0.875000         1.325000         0.000053         0.000324
     0.875000         1.375000         0.000030         0.000391
     0.875000         1.425000         0.000018         0.000247
     0.875000         1.475000         0.000010        -0.000010
     0.875000         1.525000         0.000006        -0.000228
     0.875000         1.575000         0.000003        -0.000290
     0.875000         1.625000         0.000002        -0.000175
     0.875000         1.675000         0.000001         0.000037
     0.875000         1.725000         0.000001         0.000217
     0.875000         1.775000         0.000000         0.000262
     0.875000         1.825000         0.000000         0.000151
     0.875000         1.875000         0.000000        -0.000046
     0.875000         1.925000         0.000000        -0.000211
     0.875000         1.975000         0.000000        -0.000248
     0.925000         0.025000         0.000000         0.000290
     0.925000         0.075000         0.000001         0.000245
     0.925000         0.125000         0.000001         0.000050
     0.925000         0.175000         0.000002        -0.000182
     0.925000         0.225000         0.000003        -0.000310
     0.925000         0.275000         0.000006        -0.000247
     0.925000         0.325000         0.000010        -0.000017
     0.925000         0.375000         0.000018         0.000253
     0.925000         0.425000         0.000030         0.000404
     0.925000         0.475000         0.000053         0.000335
     0.925000         0.525000         0.000091         0.000077
     0.925000         0.575000         0.000158        -0.000198
     0.925000         0.625000         0.000274        -0.000246
     0.925000         0.675000         0.000475         0.000137
     0.925000         0.725000         0.000824         0.001001
     0.925000         0.775000         0.001428         0.002200
     0.925000         0.825000         0.002476         0.003424
     0.925000         0.875000         0.004291         0.004314
     0.925000         0.925000         0.007438         0.004599
     0.925000         0.975000         0.004291         0.004202
     0.925000         1.025000         0.002476         0.003265
     0.925000         1.075000         0.001428         0.002087
     0.925000         1.125000         0.000824         0.001000
     0.925000         1.175000         0.000475         0.000250
     0.925000         1.225000         0.000274        -0.000083
     0.925000         1.275000         0.000158        -0.000080
     0.925000         1.325000         0.000091         0.000079
     0.925000         1.375000         0.000053         0.000217
     0.925000         1.425000         0.000030         0.000233
     0.925000         1.475000         0.000018         0.000129
     0.925000         1.525000         0.000010        -0.000020
     0.925000         1.575000         0.000006        -0.000121
     0.925000         1.625000         0.000003        -0.000125
     0.925000         1.675000         0.000002        -0.000047
     0.925000         1.725000         0.000001         0.000052
     0.925000         1.775000         0.000001         0.000106
     0.925000         1.825000         0.000000         0.000084
     0.925000         1.875000         0.000000         0.000008
     0.925000         1.925000         0.000000        -0.000068
     0.925000         1.975000         0.000000        -0.000093
     0.975000         0.025000         0.000000         0.000290
     0.975000         0.075000         0.000000         0.000259
     0.975000         0.125000         0.000001         0.000081
     0.975000         0.175000         0.000001        -0.000148
     0.975000         0.225000         0.000002        -0.000301
     0.975000         0.275000         0.000003        -0.000287
     0.975000         0.325000         0.000006        -0.000104
     0.975000         0.375000         0.000010         0.000161
     0.975000         0.425000         0.000018         0.000364
     0.975000         0.475000         0.000030         0.000389
     0.975000         0.525000         0.000053         0.000206
     0.975000         0.575000         0.000091        -0.000088
     0.975000         0.625000         0.000158        -0.000305
     0.975000         0.675000         0.000274        -0.000236
     0.975000         0.725000         0.000475         0.000255
     0.975000         0.775000         0.000824         0.001159
     0.975000         0.825000         0.001428         0.002306
     0.975000         0.875000         0.002476         0.003419
     0.975000         0.925000         0.004291         0.004202
     0.975000         0.975000         0.007438         0.004444
     0.975000         1.025000         0.004291         0.004094
     0.975000         1.075000         0.002476         0.003265
     0.975000         1.125000         0.001428         0.002194
     0.975000         1.175000         0.000824         0.001154
     0.975000         1.225000         0.000475         0.000362
     0.975000         1.275000         0.000274        -0.000078
     0.975000         1.325000         0.000158        -0.000187
     0.975000         1.375000         0.000091        -0.000079
     0.975000         1.425000         0.000053         0.000099
     0.975000         1.475000         0.000030         0.000223
     0.975000         1.525000         0.000018         0.000236
     0.975000         1.575000         0.000010         0.000145
     0.975000         1.625000         0.000006         0.000007
     0.975000         1.675000         0.000003        -0.000110
     0.975000         1.725000         0.000002        -0.000158
     0.975000         1.775000         0.000001        -0.000125
     0.975000         1.825000         0.000001        -0.000037
     0.975000         1.875000         0.000000         0.000062
     0.975000         1.925000         0.000000         0.000126
     0.975000         1.975000         0.000000         0.000129
     1.025000         0.025000         0.000000         0.000129
     1.025000         0.075000         0.000000         0.000126
     1.025000         0.125000         0.000000         0.000062
     1.025000         0.175000         0.000001        -0.000037
     1.025000         0.225000         0.000001        -0.000125
     1.025000         0.275000         0.000002        -0.000158
     1.025000         0.325000         0.000003        -0.000110
     1.025000         0.375000         0.000006         0.000007
     1.025000         0.425000         0.000010         0.000145
     1.025000         0.475000         0.000018         0.000236
     1.025000         0.525000         0.000030         0.000223
     1.025000         0.575000         0.000053         0.000099
     1.025000         0.625000         0.000091        -0.000079
     1.025000         0.675000         0.000158        -0.000187
     1.025000         0.725000         0.000274        -0.000078
     1.025000         0.775000         0.000475         0.000362
     1.025000         0.825000         0.000824         0.001154
     1.025000         0.875000         0.001428         0.002194
     1.025000         0.925000         0.002476         0.003265
     1.025000         0.975000         0.004291         0.004094
     1.025000         1.025000         0.007438         0.004444
     1.025000         1.075000         0.004291         0.004202
     1.025000         1.125000         0.002476         0.003419
     1.025000         1.175000         0.001428         0.002306
     1.025000         1.225000         0.000824         0.001159
     1.025000         1.275000         0.000475         0.000255
     1.025000         1.325000         0.000274        -0.000236
     1.025000         1.375000         0.000158        -0.000305
     1.025000         1.425000         0.000091        -0.000088
     1.025000         1.475000         0.000053         0.000206
     1.025000         1.525000         0.000030         0.000389
     1.025000         1.575000         0.000018         0.000364
     1.025000         1.625000         0.000010         0.000161
     1.025000         1.675000         0.000006        -0.000104
     1.025000         1.725000         0.000003        -0.000287
     1.025000         1.775000         0.000002        -0.000301
     1.025000         1.825000         0.000001        -0.000148
     1.025000         1.875000         0.000001         0.000081
     1.025000         1.925000         0.000000         0.000259
     1.025000         1.975000         0.000000         0.000290
     1.075000         0.025000         0.000000        -0.000093
     1.075000         0.075000         0.000000        -0.000068
     1.075000         0.125000         0.000000         0.000008
     1.075000         0.175000         0.000000         0.000084
     1.075000         0.225000         0.000001         0.000106
     1.075000         0.275000         0.000001         0.000052
     1.075000         0.325000         0.000002        -0.000047
     1.075000         0.375000         0.000003        -0.000125
     1.075000         0.425000         0.000006        -0.000121
     1.075000         0.475000         0.000010        -0.000020
     1.075000         0.525000         0.000018         0.000129
     1.075000         0.575000         0.000030         0.000233
     1.075000         0.625000         0.000053         0.000217
     1.075000         0.675000         0.000091         0.000079
     1.075000         0.725000         0.000158        -0.000080
     1.075000         0.775000         0.000274        -0.000083
     1.075000         0.825000         0.000475         0.000250
     1.075000         0.875000         0.000824         0.001000
     1.075000         0.925000         0.001428         0.002087
     1.075000         0.975000         0.002476         0.003265
     1.075000         1.025000         0.004291         0.004202
     1.075000         1.075000         0.007438         0.004599
     1.075000         1.125000         0.004291         0.004314
     1.075000         1.175000         0.002476         0.003424
     1.075000         1.225000         0.001428         0.002200
     1.075000         1.275000         0.000824         0.001001
     1.075000         1.325000         0.000475         0.000137
     1.075000         1.375000         0.000274        -0.000246
     1.075000         1.425000         0.000158        -0.000198
     1.075000         1.475000         0.000091         0.000077
     1.075000         1.525000         0.000053         0.000335
     1.075000         1.575000         0.000030         0.000404
     1.075000         1.625000         0.000018         0.000253
     1.075000         1.675000         0.000010        -0.000017
     1.075000         1.725000         0.000006        -0.000247
     1.075000         1.775000         0.000003        -0.000310
     1.075000         1.825000         0.000002        -0.000182
     1.075000         1.875000         0.000001         0.000050
     1.075000         1.925000         0.000001         0.000245
     1.075000         1.975000         0.000000         0.000290
     1.125000         0.025000         0.000000        -0.000248
     1.125000         0.075000         0.000000        -0.000211
     1.125000         0.125000         0.000000        -0.000046
     1.125000         0.175000         0.000000         0.000151
     1.125000         0.225000         0.000000         0.000262
     1.125000         0.275000         0.000001         0.000217
     1.125000         0.325000         0.000001         0.000037
     1.125000         0.375000         0.000002        -0.000175
     1.125000         0.425000         0.000003        -0.000290
     1.125000         0.475000         0.000006        -0.000228
     1.125000         0.525000         0.000010        -0.000010
     1.125000         0.575000         0.000018         0.000247
     1.125000         0.625000         0.000030         0.000391
     1.125000         0.675000         0.000053         0.000324
     1.125000         0.725000         0.000091         0.000074
     1.125000         0.775000         0.000158        -0.000192
     1.125000         0.825000         0.000274        -0.000237
     1.125000         0.875000         0.000475         0.000142
     1.125000         0.925000         0.000824         0.001000
     1.125000         0.975000         0.001428         0.002194
     1.125000         1.025000         0.002476         0.003419
     1.125000         1.075000         0.004291         0.004314
     1.125000         1.125000         0.007438         0.004603
     1.125000         1.175000         0.004291         0.004207
     1.125000         1.225000         0.002476         0.003266
     1.125000         1.275000         0.001428         0.002081
     1.125000         1.325000         0.000824         0.000991
     1.125000         1.375000         0.000475         0.000244
     1.125000         1.425000         0.000274        -0.000080
     1.125000         1.475000         0.000158        -0.000070
     1.125000         1.525000         0.000091         0.000092
     1.125000         1.575000         0.000053         0.000224
     1.125000         1.625000         0.000030         0.000226
     1.125000         1.675000         0.000018         0.000110
     1.125000         1.725000         0.000010        -0.000039
     1.125000         1.775000         0.000006        -0.000128
     1.125000         1.825000         0.000003        -0.000113
     1.125000         1.875000         0.000002        -0.000018
     1.125000         1.925000         0.000001         0.000081
     1.125000         1.975000         0.000001         0.000115
     1.175000         0.025000         0.000000        -0.000255
     1.175000         0.075000         0.000000        -0.000226
     1.175000         0.125000         0.000000        -0.000068
     1.175000         0.175000         0.000000         0.000131
     1.175000         0.225000         0.000000         0.000262
     1.175000         0.275000         0.000000         0.000246
     1.175000         0.325000         0.000001         0.000089
     1.175000         0.375000         0.000001        -0.000128
     1.175000         0.425000         0.000002        -0.000282
     1.175000         0.475000         0.000003        -0.000281
     1.175000         0.525000         0.000006        -0.000110
     1.175000         0.575000         0.000010         0.000147
     1.175000         0.625000         0.000018         0.000353
     1.175000         0.675000         0.000030         0.000386
     1.175000         0.725000         0.000053         0.000212
     1.175000         0.775000         0.000091        -0.000080
     1.175000         0.825000         0.000158        -0.000300
     1.175000         0.875000         0.000274        -0.000237
     1.175000         0.925000         0.000475         0.000250
     1.175000         0.975000         0.000824         0.001154
     1.175000         1.025000         0.001428         0.002306
     1.175000         1.075000         0.002476         0.003424
     1.175000         1.125000         0.004291         0.004207
     1.175000         1.175000         0.007438         0.004446
     1.175000         1.225000         0.004291         0.004089
     1.175000         1.275000         0.002476         0.003256
     1.175000         1.325000         0.001428         0.002189
     1.175000         1.375000         0.000824         0.001157
     1.175000         1.425000         0.000475         0.000373
     1.175000         1.475000         0.000274        -0.000065
     1.175000         1.525000         0.000158        -0.000181
     1.175000         1.575000         0.000091        -0.000086
     1.175000         1.625000         0.000053         0.000081
     1.175000         1.675000         0.000030         0.000204
     1.175000         1.725000         0.000018         0.000229
     1.175000         1.775000         0.000010         0.000158
     1.175000         1.825000         0.000006         0.000036
     1.175000         1.875000         0.000003        -0.000081
     1.175000         1.925000         0.000002        -0.000149
     1.175000         1.975000         0.000001        -0.000147
     1.225000         0.025000         0.000000        -0.000118
     1.225000         0.075000         0.000000        -0.000112
     1.225000         0.125000         0.000000        -0.000048
     1.225000         0.175000         0.000000         0.000043
     1.225000         0.225000         0.000000         0.000116
     1.225000         0.275000         0.000000         0.000133
     1.225000         0.325000         0.000000         0.000081
     1.225000         0.375000         0.000001        -0.000019
     1.225000         0.425000         0.000001        -0.000118
     1.225000         0.475000         0.000002        -0.000164
     1.225000         0.525000         0.000003        -0.000123
     1.225000         0.575000         0.000006        -0.000004
     1.225000         0.625000         0.000010         0.000143
     1.225000         0.675000         0.000018         0.000242
     1.225000         0.725000         0.000030         0.000232
     1.225000         0.775000         0.000053         0.000104
     1.225000         0.825000         0.000091        -0.000080
     1.225000         0.875000         0.000158        -0.000192
     1.225000         0.925000         0.000274        -0.000083
     1.225000         0.975000         0.000475         0.000362
     1.225000         1.025000         0.000824         0.001159
     1.225000         1.075000         0.001428         0.002200
     1.225000         1.125000         0.002476         0.003266
     1.225000         1.175000         0.004291         0.004089
     1.225000         1.225000         0.007438         0.004436
     1.225000         1.275000         0.004291         0.004196
     1.225000         1.325000         0.002476         0.003422
     1.225000         1.375000         0.001428         0.002317
     1.225000         1.425000         0.000824         0.001172
     1.225000         1.475000         0.000475         0.000262
     1.225000         1.525000         0.000274        -0.000243
     1.225000         1.575000         0.000158        -0.000324
     1.225000         1.625000         0.000091        -0.000108
     1.225000         1.675000         0.000053         0.000199
     1.225000         1.725000         0.000030         0.000401
     1.225000         1.775000         0.000018         0.000393
     1.225000         1.825000         0.000010         0.000189
     1.225000         1.875000         0.000006        -0.000095
     1.225000         1.925000         0.000003        -0.000309
     1.225000         1.975000         0.000002        -0.000345
     1.275000         0.025000         0.000000         0.000078
     1.275000         0.075000         0.000000         0.000060
     1.275000         0.125000         0.000000        -0.000001
     1.275000         0.175000         0.000000        -0.000063
     1.275000         0.225000         0.000000        -0.000086
     1.275000         0.275000         0.000000        -0.000049
     1.275000         0.325000         0.000000         0.000026
     1.275000         0.375000         0.000000         0.000091
     1.275000         0.425000         0.000001         0.000100
     1.275000         0.475000         0.000001         0.000039
     1.275000         0.525000         0.000002        -0.000058
     1.275000         0.575000         0.000003        -0.000128
     1.275000         0.625000         0.000006        -0.000115
     1.275000         0.675000         0.000010        -0.000011
     1.275000         0.725000         0.000018         0.000134
     1.275000         0.775000         0.000030         0.000232
     1.275000         0.825000         0.000053         0.000212
     1.275000         0.875000         0.000091         0.000074
     1.275000         0.925000         0.000158        -0.000080
     1.275000         0.975000         0.000274        -0.000078
     1.275000         1.025000         0.000475         0.000255
     1.275000         1.075000         0.000824         0.001001
     1.275000         1.125000         0.001428         0.002081
     1.275000         1.175000         0.002476         0.003256
     1.275000         1.225000         0.004291         0.004196
     1.275000         1.275000         0.007438         0.004601
     1.275000         1.325000         0.004291         0.004324
     1.275000         1.375000         0.002476         0.003437
     1.275000         1.425000         0.001428         0.002206
     1.275000         1.475000         0.000824         0.000994
     1.275000         1.525000         0.000475         0.000119
     1.275000         1.575000         0.000274        -0.000265
     1.275000         1.625000         0.000158        -0.000205
     1.275000         1.675000         0.000091         0.000089
     1.275000         1.725000         0.000053         0.000363
     1.275000         1.775000         0.000030         0.000432
     1.275000         1.825000         0.000018         0.000262
     1.275000         1.875000         0.000010        -0.000038
     1.275000         1.925000         0.000006        -0.000291
     1.275000         1.975000         0.000003        -0.000353
     1.325000         0.025000         0.000000         0.000220
     1.325000         0.075000         0.000000         0.000189
     1.325000         0.125000         0.000000         0.000044
     1.325000         0.175000         0.000000        -0.000129
     1.325000         0.225000         0.000000        -0.000228
     1.325000         0.275000         0.000000        -0.000193
     1.325000         0.325000         0.000000        -0.000039
     1.325000         0.375000         0.000000         0.000144
     1.325000         0.425000         0.000000         0.000248
     1.325000         0.475000         0.000001         0.000206
     1.325000         0.525000         0.000001         0.000035
     1.325000         0.575000         0.000002        -0.000169
     1.325000         0.625000         0.000003        -0.000282
     1.325000         0.675000         0.000006        -0.000223
     1.325000         0.725000         0.000010        -0.000011
     1.325000         0.775000         0.000018         0.000242
     1.325000         0.825000         0.000030         0.000386
     1.325000         0.875000         0.000053         0.000324
     1.325000         0.925000         0.000091         0.000079
     1.325000         0.975000         0.000158        -0.000187
     1.325000         1.025000         0.000274        -0.000236
     1.325000         1.075000         0.000475         0.000137
     1.325000         1.125000         0.000824         0.000991
     1.325000         1.175000         0.001428         0.002189
     1.325000         1.225000         0.002476         0.003422
     1.325000         1.275000         0.004291         0.004324
     1.325000         1.325000         0.007438         0.004616
     1.325000         1.375000         0.004291         0.004213
     1.325000         1.425000         0.002476         0.003259
     1.325000         1.475000         0.001428         0.002063
     1.325000         1.525000         0.000824         0.000972
     1.325000         1.575000         0.000475         0.000237
     1.325000         1.625000         0.000274        -0.000068
     1.325000         1.675000         0.000158        -0.000041
     1.325000         1.725000         0.000091         0.000121
     1.325000         1.775000         0.000053         0.000232
     1.325000         1.825000         0.000030         0.000205
     1.325000         1.875000         0.000018         0.000066
     1.325000         1.925000         0.000010        -0.000082
     1.325000         1.975000         0.000006        -0.000140
     1.375000         0.025000         0.000000         0.000232
     1.375000         0.075000         0.000000         0.000205
     1.375000         0.125000         0.000000         0.000060
     1.375000         0.175000         0.000000        -0.000121
     1.375000         0.225000         0.000000        -0.000236
     1.375000         0.275000         0.000000        -0.000219
     1.375000         0.325000         0.000000        -0.000074
     1.375000         0.375000         0.000000         0.000118
     1.375000         0.425000         0.000000         0.000251
     1.375000         0.475000         0.000000         0.000244
     1.375000         0.525000         0.000001         0.000094
     1.375000         0.575000         0.000001        -0.000120
     1.375000         0.625000         0.000002        -0.000277
     1.375000         0.675000         0.000003        -0.000282
     1.375000         0.725000         0.000006        -0.000115
     1.375000         0.775000         0.000010         0.000143
     1.375000         0.825000         0.000018         0.000353
     1.375000         0.875000         0.000030         0.000391
     1.375000         0.925000         0.000053         0.000217
     1.375000         0.975000         0.000091        -0.000079
     1.375000         1.025000         0.000158        -0.000305
     1.375000         1.075000         0.000274        -0.000246
     1.375000         1.125000         0.000475         0.000244
     1.375000         1.175000         0.000824         0.001157
     1.375000         1.225000         0.001428         0.002317
     1.375000         1.275000         0.002476         0.003437
     1.375000         1.325000         0.004291         0.004213
     1.375000         1.375000         0.007438         0.004439
     1.375000         1.425000         0.004291         0.004070
     1.375000         1.475000         0.002476         0.003237
     1.375000         1.525000         0.001428         0.002181
     1.375000         1.575000         0.000824         0.001169
     1.375000         1.625000         0.000475         0.000401
     1.375000         1.675000         0.000274        -0.000037
     1.375000         1.725000         0.000158        -0.000172
     1.375000         1.775000         0.000091        -0.000107
     1.375000         1.825000         0.000053         0.000036
     1.375000         1.875000         0.000030         0.000161
     1.375000         1.925000         0.000018         0.000217
     1.375000         1.975000         0.000010         0.000195
     1.425000         0.025000         0.000000         0.000113
     1.425000         0.075000         0.000000         0.000104
     1.425000         0.125000         0.000000         0.000040
     1.425000         0.175000         0.000000        -0.000047
     1.425000         0.225000         0.000000        -0.000111
     1.425000         0.275000         0.000000        -0.000118
     1.425000         0.325000         0.000000        -0.000061
     1.425000         0.375000         0.000000         0.000032
     1.425000         0.425000         0.000000         0.000114
     1.425000         0.475000         0.000000         0.000139
     1.425000         0.525000         0.000000         0.000090
     1.425000         0.575000         0.000001        -0.000014
     1.425000         0.625000         0.000001        -0.000120
     1.425000         0.675000         0.000002        -0.000169
     1.425000         0.725000         0.000003        -0.000128
     1.425000         0.775000         0.000006        -0.000004
     1.425000         0.825000         0.000010         0.000147
     1.425000         0.875000         0.000018         0.000247
     1.425000         0.925000         0.000030         0.000233
     1.425000         0.975000         0.000053         0.000099
     1.425000         1.025000         0.000091        -0.000088
     1.425000         1.075000         0.000158        -0.000198
     1.425000         1.125000         0.000274        -0.000080
     1.425000         1.175000         0.000475         0.000373
     1.425000         1.225000         0.000824         0.001172
     1.425000         1.275000         0.001428         0.002206
     1.425000         1.325000         0.002476         0.003259
     1.425000         1.375000         0.004291         0.004070
     1.425000         1.425000         0.007438         0.004416
     1.425000         1.475000         0.004291         0.004189
     1.425000         1.525000         0.002476         0.003434
     1.425000         1.575000         0.001428         0.002346
     1.425000         1.625000         0.000824         0.001200
     1.425000         1.675000         0.000475         0.000270
     1.425000         1.725000         0.000274        -0.000264
     1.425000         1.775000         0.000158        -0.000368
     1.425000         1.825000         0.000091        -0.000151
     1.425000         1.875000         0.000053         0.000188
     1.425000         1.925000         0.000030         0.000438
     1.425000         1.975000         0.000018         0.000466
     1.475000         0.025000         0.000000        -0.000066
     1.475000         0.075000         0.000000        -0.000053
     1.475000         0.125000         0.000000        -0.000004
     1.475000         0.175000         0.000000         0.000049
     1.475000         0.225000         0.000000         0.000071
     1.475000         0.275000         0.000000         0.000047
     1.475000         0.325000         0.000000        -0.000011
     1.475000         0.375000         0.000000        -0.000066
     1.475000         0.425000         0.000000        -0.000080
     1.475000         0.475000         0.000000        -0.000041
     1.475000         0.525000         0.000000         0.000031
     1.475000         0.575000         0.000000         0.000090
     1.475000         0.625000         0.000001         0.000094
     1.475000         0.675000         0.000001         0.000035
     1.475000         0.725000         0.000002        -0.000058
     1.475000         0.775000         0.000003        -0.000123
     1.475000         0.825000         0.000006        -0.000110
     1.475000         0.875000         0.000010        -0.000010
     1.475000         0.925000         0.000018         0.000129
     1.475000         0.975000         0.000030         0.000223
     1.475000         1.025000         0.000053         0.000206
     1.475000         1.075000         0.000091         0.000077
     1.475000         1.125000         0.000158        -0.000070
     1.475000         1.175000         0.000274        -0.000065
     1.475000         1.225000         0.000475         0.000262
     1.475000         1.275000         0.000824         0.000994
     1.475000         1.325000         0.001428         0.002063
     1.475000         1.375000         0.002476         0.003237
     1.475000         1.425000         0.004291         0.004189
     1.475000         1.475000         0.007438         0.004614
     1.475000         1.525000         0.004291         0.004353
     1.475000         1.575000         0.002476         0.003465
     1.475000         1.625000         0.001428         0.002215
     1.475000         1.675000         0.000824         0.000973
     1.475000         1.725000         0.000475         0.000074
     1.475000         1.775000         0.000274        -0.000308
     1.475000         1.825000         0.000158        -0.000217
     1.475000         1.875000         0.000091         0.000126
     1.475000         1.925000         0.000053         0.000436
     1.475000         1.975000         0.000030         0.000501
     1.525000         0.025000         0.000000        -0.000201
     1.525000         0.075000         0.000000        -0.000174
     1.525000         0.125000         0.000000        -0.000043
     1.525000         0.175000         0.000000         0.000115
     1.525000         0.225000         0.000000         0.000207
     1.525000         0.275000         0.000000         0.000178
     1.525000         0.325000         0.000000         0.000042
     1.525000         0.375000         0.000000        -0.000123
     1.525000         0.425000         0.000000        -0.000220
     1.525000         0.475000         0.000000        -0.000188
     1.525000         0.525000         0.000000        -0.000041
     1.525000         0.575000         0.000000         0.000139
     1.525000         0.625000         0.000000         0.000244
     1.525000         0.675000         0.000001         0.000206
     1.525000         0.725000         0.000001         0.000039
     1.525000         0.775000         0.000002        -0.000164
     1.525000         0.825000         0.000003        -0.000281
     1.525000         0.875000         0.000006        -0.000228
     1.525000         0.925000         0.000010        -0.000020
     1.525000         0.975000         0.000018         0.000236
     1.525000         1.025000         0.000030         0.000389
     1.525000         1.075000         0.000053         0.000335
     1.525000         1.125000         0.000091         0.000092
     1.525000         1.175000         0.000158        -0.000181
     1.525000         1.225000         0.000274        -0.000243
     1.525000         1.275000         0.000475         0.000119
     1.525000         1.325000         0.000824         0.000972
     1.525000         1.375000         0.001428         0.002181
     1.525000         1.425000         0.002476         0.003434
     1.525000         1.475000         0.004291         0.004353
     1.525000         1.525000         0.007438         0.004645
     1.525000         1.575000         0.004291         0.004222
     1.525000         1.625000         0.002476         0.003238
     1.525000         1.675000         0.001428         0.002019
     1.525000         1.725000         0.000824         0.000929
     1.525000         1.775000         0.000475         0.000226
     1.525000         1.825000         0.000274        -0.000031
     1.525000         1.875000         0.000158         0.000032
     1.525000         1.925000         0.000091         0.000189
     1.525000         1.975000         0.000053         0.000246
     1.575000         0.025000         0.000000        -0.000218
     1.575000         0.075000         0.000000        -0.000192
     1.575000         0.125000         0.000000        -0.000055
     1.575000         0.175000         0.000000         0.000115
     1.575000         0.225000         0.000000         0.000221
     1.575000         0.275000         0.000000         0.000202
     1.575000         0.325000         0.000000         0.000066
     1.575000         0.375000         0.000000        -0.000112
     1.575000         0.425000         0.000000        -0.000231
     1.575000         0.475000         0.000000        -0.000220
     1.575000         0.525000         0.000000        -0.000080
     1.575000         0.575000         0.000000         0.000114
     1.575000         0.625000         0.000000         0.000251
     1.575000         0.675000         0.000000         0.000248
     1.575000         0.725000         0.000001         0.000100
     1.575000         0.775000         0.000001        -0.000118
     1.575000         0.825000         0.000002        -0.000282
     1.575000         0.875000         0.000003        -0.000290
     1.575000         0.925000         0.000006        -0.000121
     1.575000         0.975000         0.000010         0.000145
     1.575000         1.025000         0.000018         0.000364
     1.575000         1.075000         0.000030         0.000404
     1.575000         1.125000         0.000053         0.000224
     1.575000         1.175000         0.000091        -0.000086
     1.575000         1.225000         0.000158        -0.000324
     1.575000         1.275000         0.000274        -0.000265
     1.575000         1.325000         0.000475         0.000237
     1.575000         1.375000         0.000824         0.001169
     1.575000         1.425000         0.001428         0.002346
     1.575000         1.475000         0.002476         0.003465
     1.575000         1.525000         0.004291         0.004222
     1.575000         1.575000         0.007438         0.004417
     1.575000         1.625000         0.004291         0.004026
     1.575000         1.675000         0.002476         0.003194
     1.575000         1.725000         0.001428         0.002170
     1.575000         1.775000         0.000824         0.001206
     1.575000         1.825000         0.000475         0.000474
     1.575000         1.875000         0.000274         0.000032
     1.575000         1.925000         0.000158        -0.000158
     1.575000         1.975000         0.000091        -0.000177
     1.625000         0.025000         0.000000        -0.000111
     1.625000         0.075000         0.000000        -0.000100
     1.625000         0.125000         0.000000        -0.000034
     1.625000         0.175000         0.000000         0.000051
     1.625000         0.225000         0.000000         0.000110
     1.625000         0.275000         0.000000         0.000109
     1.625000         0.325000         0.000000         0.000048
     1.625000         0.375000         0.000000        -0.000042
     1.625000         0.425000         0.000000        -0.000112
     1.625000         0.475000         0.000000        -0.000123
     1.625000         0.525000         0.000000        -0.000066
     1.625000         0.575000         0.000000         0.000032
     1.625000         0.625000         0.000000         0.000118
     1.625000         0.675000         0.000000         0.000144
     1.625000         0.725000         0.000000         0.000091
     1.625000         0.775000         0.000001        -0.000019
     1.625000         0.825000         0.000001        -0.000128
     1.625000         0.875000         0.000002        -0.000175
     1.625000         0.925000         0.000003        -0.000125
     1.625000         0.975000         0.000006         0.000007
     1.625000         1.025000         0.000010         0.000161
     1.625000         1.075000         0.000018         0.000253
     1.625000         1.125000         0.000030         0.000226
